id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
10392,52,5,2,3,0,5193,0,0,1,23,4,477,2,-1,0,4,0
10393,40,5,2,4,0,-130,1,0,3,28,5,154,2,-1,0,4,0
10394,55,5,1,3,0,204,1,0,1,11,7,1973,2,-1,0,4,1
10395,44,2,2,3,0,294,1,0,1,2,2,246,1,259,2,1,0
10396,57,5,2,2,0,785,1,0,1,12,5,169,1,-1,0,4,0
10397,48,11,2,3,0,1218,0,0,1,4,8,198,1,-1,0,4,0
10398,49,8,1,3,0,3250,0,0,3,16,6,32,3,-1,0,4,0
10399,30,5,3,4,0,5389,0,0,1,6,8,1456,3,-1,0,4,1
10400,25,5,3,4,0,2399,1,0,3,3,6,193,2,-1,0,4,0
10401,27,1,2,3,0,639,0,1,1,14,7,243,3,-1,0,4,0
10402,52,2,1,3,0,1912,1,1,1,28,7,123,2,-1,0,4,0
10403,37,1,2,4,0,1995,1,0,1,11,8,48,2,-1,0,4,0
10404,42,10,2,3,0,-113,1,1,1,29,7,32,5,-1,0,4,0
10405,33,8,2,3,0,2533,1,0,1,18,5,16,6,180,2,2,0
10406,51,2,2,3,0,279,0,0,1,28,8,64,3,-1,0,4,0
10407,28,5,2,4,0,318,1,0,3,27,5,4,4,-1,0,4,0
10408,28,11,3,3,0,304,0,0,1,14,6,516,1,-1,0,4,0
10409,32,2,2,2,0,39,1,0,1,7,5,128,1,-1,0,4,0
10410,35,1,3,2,0,8,1,0,3,16,5,148,18,-1,0,4,0
10411,46,2,2,2,0,-160,0,1,2,25,7,93,11,-1,0,4,0
10412,58,5,2,4,0,4606,0,0,2,24,2,601,2,-1,0,4,0
10413,45,5,1,4,0,-255,1,1,3,28,5,128,2,-1,0,4,0
10414,61,5,3,4,0,2,0,0,1,12,8,131,1,114,3,1,1
10415,52,2,2,2,0,1271,0,0,1,18,8,131,3,-1,0,4,0
10416,43,5,3,4,0,1046,0,0,3,9,6,901,1,-1,0,4,1
10417,30,5,2,4,0,604,0,0,1,25,8,132,2,-1,0,4,0
10418,40,2,1,2,0,369,0,0,3,6,5,79,2,-1,0,4,0
10419,45,5,2,3,0,25,0,0,1,29,1,62,3,-1,0,4,0
10420,38,2,3,3,0,48,0,0,3,19,6,43,3,-1,0,4,0
10421,43,2,2,2,0,991,1,0,1,14,5,111,2,-1,0,4,0
10422,53,3,2,1,0,28,0,0,1,31,7,117,2,-1,0,4,0
10423,36,8,1,3,0,54,1,0,1,20,11,355,6,-1,0,4,0
10424,35,2,3,3,0,4845,0,0,1,19,11,718,1,-1,0,4,0
10425,32,2,2,2,0,400,0,0,1,20,10,76,2,-1,0,4,0
10426,55,5,2,4,0,1909,0,0,1,8,8,167,1,-1,0,4,0
10427,28,3,3,1,0,1306,1,0,3,19,5,396,3,-1,0,4,0
10428,34,10,3,3,0,1087,0,0,3,1,6,7,1,-1,0,4,0
10429,59,10,2,2,0,4198,0,0,1,14,1,309,1,91,10,3,1
10430,31,2,3,2,0,-280,0,0,3,21,5,281,3,-1,0,4,0
10431,39,10,2,3,0,0,0,0,1,20,8,327,3,-1,0,4,0
10432,50,1,1,3,0,381,0,0,1,5,2,519,1,212,2,2,0
10433,41,4,2,2,0,46,0,0,1,22,8,268,1,-1,0,4,0
10434,43,10,3,3,0,336,1,0,3,9,5,181,1,-1,0,4,0
10435,42,8,2,3,0,3236,0,0,3,18,6,521,11,-1,0,4,0
10436,33,10,2,3,0,9305,1,0,1,17,4,407,2,-1,0,4,0
10437,56,2,2,1,0,982,1,1,1,7,5,135,2,-1,0,4,0
10438,55,3,1,4,0,0,0,0,3,6,6,108,2,-1,0,4,0
10439,33,10,2,3,0,3107,0,1,1,7,8,181,2,-1,0,4,0
10440,34,2,2,3,1,1,1,0,1,9,7,394,1,-1,0,4,0
10441,44,5,2,4,0,1858,0,0,1,6,8,113,4,-1,0,4,0
10442,35,1,3,3,0,507,1,0,1,22,7,560,2,-1,0,4,1
10443,31,5,2,4,0,1812,0,0,1,30,4,461,1,-1,0,4,1
10444,29,8,2,4,0,0,0,1,1,7,7,158,1,-1,0,4,0
10445,25,8,3,3,0,505,0,0,1,15,6,284,1,-1,0,4,1
10446,30,2,2,2,0,1,1,1,2,22,7,80,2,-1,0,4,0
10447,55,5,2,4,0,33,1,0,1,30,7,246,3,-1,0,4,0
10448,49,2,2,2,0,186,1,0,3,9,5,241,1,-1,0,4,0
10449,47,1,3,3,0,15,0,0,1,2,2,71,1,266,4,1,0
10450,34,2,3,3,0,215,0,0,1,3,3,350,3,-1,0,4,1
10451,32,5,3,4,0,28,0,0,1,8,8,111,2,-1,0,4,0
10452,31,5,1,4,0,297,0,0,1,12,8,127,1,-1,0,4,0
10453,25,9,3,4,0,20,0,0,1,8,9,127,2,-1,0,4,0
10454,44,10,2,3,0,135,1,0,1,8,5,262,3,-1,0,4,0
10455,38,5,3,4,0,8,1,0,1,28,7,219,2,-1,0,4,0
10456,36,2,2,3,0,0,1,0,1,17,4,87,2,322,4,1,0
10457,53,11,2,2,0,845,0,0,1,29,7,123,2,-1,0,4,0
10458,38,2,2,3,0,2685,0,0,3,20,6,22,12,-1,0,4,0
10459,48,10,3,3,0,-347,0,1,1,7,8,84,2,-1,0,4,0
10460,36,5,3,4,0,741,0,0,1,11,8,214,2,-1,0,4,0
10461,55,6,2,3,0,119,0,1,1,17,7,521,1,-1,0,4,0
10462,33,10,2,3,0,0,0,0,3,9,5,120,1,-1,0,4,0
10463,41,5,2,4,0,185,0,0,1,21,8,286,12,-1,0,4,0
10464,49,8,2,3,0,2409,1,0,1,13,5,272,4,293,2,1,0
10465,51,11,2,4,0,174,0,1,1,11,7,222,7,-1,0,4,0
10466,31,5,2,4,0,81,1,0,1,29,10,164,2,-1,0,4,1
10467,33,10,3,4,0,538,1,0,3,29,5,359,2,-1,0,4,0
10468,37,5,2,4,0,2019,1,0,1,13,5,368,1,-1,0,4,0
10469,38,8,1,3,0,53,0,0,1,8,10,78,1,58,1,2,0
10470,43,5,2,4,0,703,1,0,1,12,5,67,1,-1,0,4,0
10471,57,5,1,4,0,-676,1,1,1,29,1,100,2,247,1,1,0
10472,46,10,1,3,0,129,0,0,3,25,6,75,2,-1,0,4,0
10473,32,2,2,2,0,-11,1,0,3,27,5,776,1,-1,0,4,0
10474,30,9,3,4,0,146,0,0,1,28,7,310,2,-1,0,4,0
10475,42,10,2,3,0,534,0,0,1,5,8,314,1,-1,0,4,0
10476,34,10,3,4,0,925,1,0,1,13,4,709,1,-1,0,4,1
10477,24,2,3,2,0,758,1,0,3,15,5,129,1,-1,0,4,0
10478,55,5,2,3,0,0,1,0,3,13,5,309,2,-1,0,4,0
10479,19,9,3,3,0,527,0,0,1,4,9,154,3,-1,0,4,0
10480,67,5,2,1,0,65,0,0,1,4,8,320,1,-1,0,4,0
10481,36,1,2,3,0,788,1,0,1,6,5,403,1,345,1,1,0
10482,48,1,2,3,0,1208,0,0,2,18,11,126,4,-1,0,4,0
10483,64,6,1,4,0,890,0,0,1,3,7,531,3,-1,0,4,0
10484,42,3,3,1,0,323,0,0,3,16,6,617,1,-1,0,4,1
10485,58,11,1,3,0,7798,0,0,3,18,6,247,5,-1,0,4,0
10486,34,1,3,3,0,407,0,0,1,29,1,407,1,-1,0,4,0
10487,43,8,3,4,0,126,1,0,3,20,6,351,2,-1,0,4,0
10488,39,2,2,2,0,317,1,0,3,13,5,326,3,-1,0,4,0
10489,40,5,1,4,0,492,0,1,1,7,7,125,2,-1,0,4,0
10490,26,3,3,3,0,681,0,1,3,27,5,137,1,-1,0,4,0
10491,35,10,2,3,0,222,1,0,1,18,11,233,1,190,6,1,0
10492,44,5,2,4,0,-61,0,0,1,11,8,1015,1,-1,0,4,0
10493,28,2,2,3,0,64,1,0,3,13,5,160,3,-1,0,4,0
10494,33,5,2,3,0,2858,1,1,1,12,5,175,1,298,5,1,0
10495,36,10,3,3,0,4136,1,0,3,30,5,812,3,-1,0,4,1
10496,43,2,2,1,0,24,1,0,3,13,5,23,2,-1,0,4,0
10497,59,5,3,4,0,623,1,0,1,7,7,212,4,-1,0,4,0
10498,28,5,3,4,0,385,0,1,1,9,2,79,4,193,7,1,0
10499,44,10,2,2,0,2887,1,0,3,13,5,182,1,-1,0,4,0
10500,48,5,1,4,0,17964,1,0,1,1,9,120,1,98,5,3,1
10501,36,10,2,4,0,404,0,0,3,17,6,63,2,-1,0,4,0
10502,40,7,2,3,0,2,0,0,1,22,8,197,5,-1,0,4,0
10503,23,9,3,4,0,113,0,0,1,17,11,266,1,-1,0,4,1
10504,34,5,3,4,0,13014,0,0,1,13,8,738,1,-1,0,4,1
10505,41,8,2,3,0,0,1,0,3,2,7,203,1,-1,0,4,0
10506,21,2,2,2,0,-172,1,1,1,15,5,409,1,361,3,1,1
10507,45,10,2,4,0,0,0,0,1,21,8,103,2,-1,0,4,0
10508,62,6,2,3,0,2801,1,1,1,9,9,261,1,183,1,3,1
10509,33,5,3,4,0,9449,1,0,1,8,5,428,1,-1,0,4,0
10510,55,6,2,3,0,273,0,0,1,26,8,417,2,-1,0,4,0
10511,67,6,2,4,0,2812,0,0,1,6,8,190,1,-1,0,4,0
10512,54,5,1,4,0,1295,1,0,1,21,7,179,10,-1,0,4,0
10513,37,5,2,4,0,1852,0,0,1,13,5,117,2,370,1,1,0
10514,56,6,2,2,0,-1,0,0,1,27,8,89,23,-1,0,4,0
10515,33,10,2,3,0,1844,1,1,1,18,5,380,1,-1,0,4,0
10516,46,10,2,4,0,3009,0,0,1,4,8,58,2,-1,0,4,0
10517,54,10,2,3,0,10185,0,0,1,12,2,251,1,186,3,3,1
10518,58,4,1,2,0,0,0,0,1,11,7,965,2,-1,0,4,0
10519,27,10,3,4,0,401,0,0,1,6,8,218,3,93,2,3,1
10520,26,10,3,4,0,4130,0,0,1,28,1,104,2,-1,0,4,0
10521,19,9,3,2,0,134,0,0,1,27,3,271,2,-1,0,4,1
10522,53,5,2,4,0,1343,0,0,1,5,8,129,4,-1,0,4,0
10523,46,2,2,3,0,243,1,1,3,14,5,345,2,-1,0,4,0
10524,59,3,2,4,0,-23,0,1,1,20,8,195,7,-1,0,4,0
10525,45,8,2,3,0,-158,1,0,3,2,6,91,1,-1,0,4,0
10526,59,6,2,2,0,3648,0,0,2,23,10,257,2,126,3,3,1
10527,46,5,1,4,0,6269,1,0,2,18,11,249,3,112,2,1,0
10528,45,1,2,3,0,1435,1,0,1,30,4,257,1,-1,0,4,0
10529,49,5,2,3,0,0,0,0,3,9,6,156,2,-1,0,4,0
10530,59,5,2,2,0,0,1,0,1,8,5,130,1,-1,0,4,0
10531,42,2,2,2,0,479,1,0,3,9,5,391,2,-1,0,4,0
10532,54,5,2,4,0,16843,0,0,3,11,6,116,1,-1,0,4,0
10533,49,10,1,3,0,265,1,0,3,12,5,274,6,-1,0,4,0
10534,33,10,3,3,0,56,0,0,3,7,5,236,2,-1,0,4,0
10535,58,2,2,3,0,144,0,1,1,25,7,71,2,-1,0,4,0
10536,71,4,1,2,0,1311,0,0,1,10,11,301,2,91,1,3,1
10537,54,5,2,4,0,-305,1,0,3,26,5,280,3,-1,0,4,0
10538,45,2,2,2,0,302,1,0,2,15,5,258,3,-1,0,4,0
10539,46,4,2,2,0,4064,0,0,3,20,6,62,4,-1,0,4,0
10540,35,5,3,4,0,2187,1,0,1,29,7,229,1,174,13,2,0
10541,29,2,2,3,0,933,1,0,1,17,4,180,2,-1,0,4,0
10542,54,2,2,2,0,1033,0,0,3,20,6,152,3,-1,0,4,0
10543,40,8,2,2,0,1082,1,0,3,30,5,854,2,-1,0,4,1
10544,51,2,2,3,0,1022,1,0,1,8,5,311,3,-1,0,4,0
10545,35,9,2,4,0,387,1,0,1,8,5,1024,3,347,3,1,1
10546,56,10,2,3,0,3931,0,0,1,14,4,115,1,-1,0,4,0
10547,37,1,1,3,0,506,1,0,1,2,2,446,2,273,1,1,0
10548,33,10,3,3,0,810,1,0,3,27,5,133,1,-1,0,4,0
10549,27,1,2,4,0,2855,0,0,1,22,7,138,2,178,4,3,1
10550,45,5,2,1,0,2724,0,0,1,28,6,359,2,182,1,3,1
10551,32,10,3,3,0,-23,0,1,1,7,8,152,5,-1,0,4,0
10552,27,10,2,3,0,241,0,1,3,26,2,889,1,-1,0,4,0
10553,30,10,3,3,0,778,1,0,1,18,5,22,2,346,2,1,0
10554,33,5,2,4,0,442,1,0,3,7,5,463,1,-1,0,4,0
10555,42,2,2,2,0,714,1,0,3,21,5,18,28,-1,0,4,0
10556,37,3,3,3,0,654,0,0,3,19,5,594,2,-1,0,4,0
10557,55,2,2,3,0,224,1,0,3,6,5,232,1,-1,0,4,0
10558,54,11,2,2,0,1251,0,0,1,21,11,105,1,-1,0,4,0
10559,32,11,3,2,0,1429,0,0,1,8,3,150,4,-1,0,4,0
10560,33,8,2,3,0,39,1,0,3,4,6,66,4,-1,0,4,0
10561,40,2,3,2,0,-21,0,0,1,18,5,68,2,368,3,1,0
10562,52,5,2,4,0,659,0,0,1,23,7,517,4,-1,0,4,0
10563,37,5,3,4,0,876,1,0,1,15,4,140,4,327,2,1,0
10564,33,5,3,4,0,1962,0,0,1,13,7,363,1,181,1,1,1
10565,59,8,2,3,0,7475,0,0,3,15,5,587,1,-1,0,4,0
10566,46,2,2,3,0,0,1,0,3,5,6,83,2,-1,0,4,0
10567,33,5,3,3,0,-665,1,1,1,16,4,324,1,342,1,1,0
10568,39,8,3,3,0,1163,1,0,1,7,5,432,3,363,2,2,0
10569,36,10,1,3,0,407,0,0,1,21,11,98,1,-1,0,4,0
10570,33,5,2,4,0,571,0,0,1,8,8,390,2,-1,0,4,0
10571,43,10,2,3,0,473,1,0,1,3,2,148,3,211,5,1,0
10572,31,5,2,4,0,4015,1,0,1,2,2,95,2,241,3,2,0
10573,37,8,3,2,0,3715,1,0,3,20,6,6,17,-1,0,4,0
10574,38,10,3,4,0,69,1,0,1,13,5,253,3,-1,0,4,0
10575,33,5,2,4,0,2374,1,1,1,8,8,212,2,-1,0,4,0
10576,35,2,2,2,0,-167,1,0,1,15,5,195,3,359,1,1,0
10577,35,5,2,4,0,-718,1,1,3,27,5,318,3,-1,0,4,0
10578,48,1,3,2,0,1078,0,0,3,17,6,75,1,-1,0,4,0
10579,26,2,3,3,0,450,0,1,1,3,2,542,1,-1,0,4,0
10580,39,8,2,4,0,6497,0,0,3,18,6,567,1,-1,0,4,0
10581,43,8,2,3,0,2478,1,0,3,12,6,157,1,-1,0,4,0
10582,32,2,2,2,0,2114,1,0,2,17,4,40,1,-1,0,4,0
10583,30,1,3,3,0,223,1,0,3,6,6,862,11,-1,0,4,1
10584,38,1,2,3,0,2549,0,0,1,3,3,103,1,-1,0,4,0
10585,48,5,2,4,0,161,1,0,1,20,4,207,1,-1,0,4,0
10586,34,5,3,4,0,416,0,0,1,14,8,1217,4,-1,0,4,0
10587,31,5,2,3,0,0,0,0,1,29,1,120,2,160,2,1,0
10588,27,1,2,3,0,-401,1,1,1,3,2,205,3,214,1,1,0
10589,33,2,2,3,0,0,0,0,1,29,7,454,6,-1,0,4,1
10590,80,6,1,2,0,235,0,0,1,31,3,577,1,223,3,2,1
10591,53,2,2,3,0,3815,0,0,2,20,11,75,2,149,3,1,0
10592,52,3,2,2,0,592,0,0,1,21,7,122,2,-1,0,4,0
10593,36,10,2,3,0,2474,1,0,1,12,8,107,1,-1,0,4,0
10594,53,10,2,3,0,2052,1,0,1,19,11,286,1,-1,0,4,0
10595,47,2,2,2,0,113,1,0,3,13,5,276,1,-1,0,4,0
10596,33,8,3,3,0,489,1,0,1,4,5,297,4,334,1,2,1
10597,46,12,2,1,0,2911,0,0,2,7,7,41,9,-1,0,4,0
10598,32,10,3,4,0,665,1,0,1,21,11,22,5,-1,0,4,0
10599,28,1,2,3,0,172,1,0,1,29,1,282,1,248,2,2,0
10600,29,10,3,3,0,113,0,0,1,12,2,328,2,183,4,3,1
10601,35,3,3,4,0,16,0,0,1,17,11,158,2,-1,0,4,0
10602,31,9,3,4,0,64,0,0,1,17,3,181,2,183,3,1,0
10603,33,8,2,3,0,260,1,0,1,31,3,248,1,-1,0,4,0
10604,38,5,2,1,0,3576,0,0,1,26,5,579,1,-1,0,4,1
10605,36,2,2,3,0,1055,1,0,1,4,2,62,1,-1,0,4,0
10606,41,2,2,1,0,1402,0,0,1,31,7,33,14,-1,0,4,0
10607,60,6,2,4,0,6684,1,1,1,5,2,173,1,-1,0,4,0
10608,41,8,2,3,0,446,1,0,1,18,11,296,1,186,1,3,0
10609,65,1,2,3,0,11240,1,0,2,28,10,149,1,-1,0,4,0
10610,32,2,2,3,0,23,1,0,3,16,5,77,1,-1,0,4,0
10611,28,10,3,3,0,227,0,0,1,30,4,278,1,-1,0,4,1
10612,52,5,3,4,1,0,0,0,3,8,5,98,1,-1,0,4,0
10613,39,10,2,3,0,-241,1,1,1,7,7,337,4,-1,0,4,0
10614,36,5,2,4,0,2609,1,0,3,30,5,141,9,-1,0,4,0
10615,35,5,2,4,0,646,1,0,1,18,11,84,2,-1,0,4,0
10616,45,2,2,3,0,13156,0,0,1,21,8,62,4,-1,0,4,0
10617,23,2,3,3,0,525,1,0,3,19,5,180,1,-1,0,4,0
10618,43,5,2,2,0,1880,1,0,1,17,7,63,6,-1,0,4,0
10619,33,10,3,3,0,6106,0,0,1,5,2,345,1,-1,0,4,0
10620,30,2,3,2,0,4009,1,0,3,23,5,260,4,-1,0,4,0
10621,34,8,2,3,0,603,1,1,3,21,5,1409,3,-1,0,4,0
10622,33,10,2,4,0,-988,1,1,1,15,7,83,3,-1,0,4,0
10623,48,10,2,3,0,17,1,1,1,17,11,81,1,-1,0,4,0
10624,46,2,2,3,0,1723,0,0,1,17,6,176,2,52,7,1,1
10625,56,2,2,2,0,1137,0,0,2,2,7,176,1,-1,0,4,1
10626,57,10,2,3,0,1070,0,0,3,19,6,73,1,-1,0,4,0
10627,45,7,2,3,0,3098,1,0,1,7,8,159,2,-1,0,4,0
10628,72,6,2,2,0,2079,0,0,1,13,8,100,1,191,3,2,0
10629,45,2,2,2,0,1335,1,0,1,12,5,88,2,-1,0,4,0
10630,23,10,3,3,0,598,0,0,1,30,4,166,1,-1,0,4,0
10631,31,2,2,4,0,2827,1,0,3,8,5,238,3,-1,0,4,0
10632,44,5,3,4,0,295,1,0,3,12,5,103,8,-1,0,4,0
10633,45,2,2,2,0,1691,1,0,3,14,5,57,1,-1,0,4,0
10634,35,3,2,2,0,29397,1,0,1,21,11,166,1,-1,0,4,0
10635,44,2,3,3,0,-435,1,0,3,27,5,141,2,-1,0,4,0
10636,60,3,1,3,0,80,1,0,3,15,5,397,1,-1,0,4,0
10637,41,1,1,3,0,1232,0,0,1,5,2,217,1,-1,0,4,0
10638,42,2,2,2,0,401,1,0,1,21,7,581,4,-1,0,4,0
10639,44,2,2,2,0,612,1,1,1,19,11,131,1,-1,0,4,0
10640,30,1,3,3,0,523,0,1,1,12,6,136,3,101,1,3,0
10641,42,5,2,4,0,6,1,0,3,8,5,103,4,-1,0,4,0
10642,43,2,2,3,0,-141,1,1,3,23,5,128,1,-1,0,4,0
10643,41,3,2,4,0,70,0,0,3,31,5,14,1,557,1,1,0
10644,40,1,2,3,0,6,1,0,3,6,5,60,3,-1,0,4,0
10645,31,10,2,3,0,183,0,0,1,16,4,495,1,-1,0,4,1
10646,40,2,3,3,0,5483,0,0,1,29,7,76,2,-1,0,4,0
10647,47,5,2,4,0,122,0,1,1,18,7,73,1,-1,0,4,0
10648,48,10,2,3,0,759,1,0,1,28,7,84,5,-1,0,4,0
10649,42,2,1,3,0,1491,1,0,1,6,5,203,2,334,2,1,0
10650,41,2,2,3,1,720,0,1,1,24,7,651,1,-1,0,4,1
10651,35,7,3,3,0,951,1,0,1,19,11,220,2,-1,0,4,0
10652,30,7,3,2,0,163,0,0,1,9,2,224,3,-1,0,4,0
10653,30,5,3,4,0,320,0,0,1,26,5,140,1,-1,0,4,0
10654,42,5,2,4,0,1340,1,0,3,14,5,299,1,-1,0,4,0
10655,35,5,2,4,0,43,0,0,1,11,8,917,4,-1,0,4,1
10656,33,10,2,3,0,0,0,0,1,13,8,78,2,-1,0,4,0
10657,47,1,2,3,0,368,1,0,3,5,5,125,2,-1,0,4,0
10658,50,2,2,2,0,859,1,1,2,28,7,40,7,-1,0,4,0
10659,57,6,2,3,0,274,0,1,3,20,6,41,3,-1,0,4,0
10660,30,1,2,4,0,285,0,0,1,5,2,693,2,-1,0,4,0
10661,43,5,2,4,0,182,0,0,1,28,1,152,1,-1,0,4,0
10662,34,2,2,3,0,328,1,1,1,21,11,18,7,-1,0,4,0
10663,42,1,1,3,0,936,0,0,1,30,1,931,1,-1,0,4,1
10664,31,10,2,4,0,702,0,1,1,29,1,157,3,182,29,1,0
10665,42,2,2,3,0,0,1,0,1,30,1,82,2,-1,0,4,0
10666,33,10,3,3,0,641,1,1,1,20,4,242,3,-1,0,4,0
10667,37,2,2,2,0,0,1,0,1,6,5,226,1,363,3,2,0
10668,50,8,2,3,0,486,1,0,1,5,8,203,2,-1,0,4,0
10669,28,10,3,4,0,387,1,0,1,20,4,205,1,82,1,1,1
10670,39,2,2,2,0,710,0,0,1,3,2,14,6,-1,0,4,0
10671,24,9,3,3,0,382,0,0,1,13,8,103,1,105,2,3,0
10672,44,11,2,2,0,1617,0,0,2,3,2,56,1,-1,0,4,0
10673,31,5,2,3,0,0,0,0,1,19,8,81,2,-1,0,4,0
10674,24,2,3,2,0,111,1,1,3,27,5,42,4,-1,0,4,0
10675,39,10,3,3,0,-237,1,0,1,14,5,64,2,-1,0,4,0
10676,30,5,2,4,0,8089,1,0,1,18,3,232,2,294,2,1,1
10677,57,6,2,3,0,523,0,1,1,2,2,49,6,-1,0,4,0
10678,36,10,2,3,1,947,1,0,3,28,5,452,2,-1,0,4,0
10679,38,2,2,2,0,-257,1,1,1,9,7,458,1,-1,0,4,0
10680,33,8,2,3,0,293,1,0,1,20,11,834,3,-1,0,4,0
10681,41,5,2,4,0,0,0,0,1,11,8,1242,5,-1,0,4,1
10682,54,5,2,4,0,195,0,1,1,4,2,47,1,265,6,2,0
10683,31,10,3,3,0,1186,1,0,1,19,11,174,1,180,1,1,0
10684,40,1,2,3,0,0,1,0,1,3,2,561,1,201,1,1,0
10685,26,10,3,3,0,3244,0,0,1,2,2,141,1,5,1,1,0
10686,32,5,2,4,0,169,0,0,2,14,8,698,2,-1,0,4,1
10687,38,11,3,3,0,2470,1,0,1,4,2,131,1,230,1,2,0
10688,32,1,2,4,0,1019,1,0,1,20,11,489,2,-1,0,4,0
10689,32,10,3,3,0,28,1,0,1,17,4,598,1,150,1,1,0
10690,44,5,1,4,0,1379,1,0,3,30,5,119,1,-1,0,4,0
10691,34,7,3,4,0,2800,1,0,3,14,5,668,1,-1,0,4,0
10692,33,5,2,3,0,-15,1,0,3,13,5,247,3,-1,0,4,0
10693,29,2,3,3,0,734,1,1,1,30,4,259,1,296,1,2,1
10694,27,9,3,4,0,3733,1,0,2,13,2,299,6,-1,0,4,1
10695,28,10,3,4,0,1628,1,0,1,25,7,1422,2,-1,0,4,1
10696,38,8,2,3,0,-301,0,1,1,2,2,182,1,-1,0,4,0
10697,38,10,3,3,0,4366,1,0,1,29,7,188,2,-1,0,4,0
10698,31,10,3,3,0,754,0,0,1,7,8,145,2,-1,0,4,0
10699,32,10,2,3,0,199,0,1,1,13,8,363,1,-1,0,4,0
10700,48,4,3,2,0,46,0,0,1,3,8,113,2,180,1,1,1
10701,35,10,2,3,0,482,0,0,1,12,8,138,2,-1,0,4,0
10702,32,10,3,3,0,4110,1,0,3,26,5,232,3,-1,0,4,0
10703,33,9,2,4,0,476,1,0,1,12,8,113,1,-1,0,4,0
10704,41,3,2,4,0,5736,1,1,3,19,6,136,2,-1,0,4,0
10705,35,8,3,3,0,11,1,0,1,25,7,294,1,-1,0,4,0
10706,53,6,2,2,0,0,0,0,1,31,7,85,3,-1,0,4,0
10707,45,5,2,4,0,1033,1,0,1,7,5,177,1,357,1,1,0
10708,56,5,1,1,0,2986,0,0,1,30,4,124,1,-1,0,4,0
10709,33,2,2,3,0,2254,1,0,1,17,4,130,1,148,1,1,0
10710,36,10,3,3,0,7503,1,0,2,5,5,193,1,335,1,1,0
10711,45,12,2,1,0,1979,0,0,3,17,6,76,3,-1,0,4,0
10712,49,8,2,3,0,1122,0,0,1,4,8,143,1,-1,0,4,0
10713,40,10,2,3,0,1819,0,0,1,16,9,169,1,103,2,1,0
10714,61,5,2,3,0,1471,0,0,1,12,8,331,2,-1,0,4,0
10715,26,5,3,4,0,4116,1,0,1,5,5,301,1,-1,0,4,0
10716,36,2,3,3,0,459,1,1,1,20,4,305,2,-1,0,4,0
10717,44,11,3,2,1,-4,0,1,1,30,7,788,2,-1,0,4,1
10718,33,10,3,3,0,3499,1,0,1,11,5,143,3,356,1,2,0
10719,64,6,2,3,0,4083,0,0,1,18,8,117,1,-1,0,4,0
10720,44,2,2,3,0,1397,0,0,1,20,11,326,1,-1,0,4,0
10721,52,1,2,3,0,118,0,0,1,25,9,105,1,-1,0,4,0
10722,26,5,3,4,0,0,0,1,1,2,2,145,1,199,1,1,0
10723,37,2,2,1,0,897,1,0,1,7,7,339,2,-1,0,4,0
10724,34,2,1,3,0,1780,1,0,3,2,6,187,9,-1,0,4,0
10725,34,10,3,4,0,2838,1,0,1,13,5,620,3,-1,0,4,1
10726,35,1,2,3,0,126,1,0,1,8,4,268,1,-1,0,4,0
10727,43,8,2,3,0,0,0,0,3,26,5,483,1,-1,0,4,0
10728,32,5,3,4,0,1613,0,0,1,21,11,24,5,-1,0,4,0
10729,36,10,2,3,0,24,1,0,1,30,4,58,1,163,1,1,0
10730,56,6,2,3,0,4577,0,0,1,29,8,133,2,-1,0,4,0
10731,27,9,3,4,0,24025,0,0,1,21,10,99,1,-1,0,4,0
10732,36,5,3,2,0,51,0,0,2,14,7,179,3,-1,0,4,0
10733,46,1,1,3,0,2087,0,0,1,1,6,111,1,119,4,2,0
10734,43,10,2,3,1,-313,0,1,1,7,7,89,4,-1,0,4,0
10735,60,4,2,2,0,726,0,1,1,30,7,94,5,-1,0,4,0
10736,51,1,2,3,0,884,0,0,3,19,6,50,1,-1,0,4,0
10737,40,7,2,3,0,672,1,0,3,5,5,164,2,-1,0,4,0
10738,25,2,3,3,1,-220,0,0,1,8,7,152,1,-1,0,4,0
10739,60,10,1,3,0,615,1,0,1,29,1,130,1,-1,0,4,0
10740,39,10,2,2,0,644,1,0,3,15,5,110,1,-1,0,4,0
10741,42,8,2,3,0,108,1,1,1,13,5,225,2,365,7,1,0
10742,26,7,2,3,0,492,1,1,1,15,5,439,4,-1,0,4,0
10743,42,10,2,4,0,1079,0,0,1,31,7,61,2,-1,0,4,0
10744,39,5,1,4,0,224,1,0,1,5,5,106,1,-1,0,4,0
10745,31,2,3,4,0,60,1,1,3,6,5,389,1,-1,0,4,0
10746,32,10,2,3,0,0,0,0,1,29,1,750,3,-1,0,4,0
10747,64,6,2,3,0,1370,0,0,1,12,8,174,1,-1,0,4,0
10748,44,8,1,4,0,2279,0,1,1,19,11,105,1,146,1,1,0
10749,33,5,3,4,0,101,1,0,1,23,2,393,2,130,1,2,0
10750,27,8,1,3,0,10,1,0,1,22,7,527,1,-1,0,4,0
10751,41,2,2,3,0,1334,1,0,1,20,4,234,5,-1,0,4,0
10752,38,1,2,3,0,1767,1,0,1,12,11,893,7,-1,0,4,1
10753,35,1,3,3,0,0,1,1,2,20,11,61,3,-1,0,4,0
10754,35,10,2,3,0,149,1,0,1,29,1,99,1,245,2,1,0
10755,58,2,2,1,0,807,1,0,1,7,5,57,1,366,2,1,0
